id,sentiment
"10472_3",result
"2858_9",result
"414_9",result
"2552_4",result
"11615_8",result
"201_2",result
"5624_3",result
"5080_8",result
"4507_10",result
"1527_3",result
"6282_1",result
"3911_1",result
"4616_9",result
"9562_4",result
"9975_8",result
"7584_10",result
"1121_1",result
"382_10",result
"11309_1",result
"5424_10",result
"8697_8",result
"12420_2",result
"5052_10",result
"1037_1",result
"346_7",result
"2285_8",result
"10867_1",result
"4335_9",result
"9088_7",result
"11037_8",result
"1993_4",result
"11469_3",result
"1834_2",result
"10723_4",result
"5377_3",result
"1812_1",result
"2760_8",result
"12062_10",result
"1847_1",result
"1280_3",result
"2106_8",result
"5414_1",result
"4930_10",result
"5024_9",result
"5295_9",result
"5427_10",result
"10526_2",result
"5517_2",result
"3971_8",result
"12260_7",result
"3676_10",result
"4132_7",result
"6721_8",result
"2381_7",result
"818_1",result
"6503_7",result
"12068_7",result
"8847_1",result
"10698_8",result
"2347_3",result
"9337_10",result
"9070_4",result
"7962_10",result
"12183_4",result
"12410_3",result
"7988_9",result
"8980_8",result
"8568_4",result
"8374_7",result
"3561_4",result
"692_4",result
"4259_1",result
"1627_1",result
"7064_9",result
"5410_7",result
"10003_3",result
"12068_3",result
"8048_7",result
"2590_1",result
"3464_2",result
"8423_10",result
"5036_4",result
"10030_3",result
"5500_9",result
"10129_10",result
"1549_10",result
"6463_10",result
"1026_2",result
"6681_10",result
"11004_1",result
"6191_10",result
"9253_4",result
"3193_10",result
"7563_1",result
"3104_7",result
"6369_9",result
"606_1",result
"6069_10",result
"6966_7",result
"8945_4",result
"4920_1",result
"7358_10",result
"9665_10",result
"5005_1",result
"12324_2",result
"1878_1",result
"5917_2",result
"11912_7",result
"11692_1",result
"11505_10",result
"5416_8",result
"12072_1",result
"4436_10",result
"11762_1",result
"5805_10",result
"9464_1",result
"9412_2",result
"11262_4",result
"853_7",result
"7087_4",result
"1896_10",result
"9749_4",result
"7431_2",result
"10253_3",result
"10675_4",result
"4275_4",result
"5399_8",result
"9388_10",result
"7019_10",result
"10223_2",result
"10216_1",result
"2097_3",result
"4243_3",result
"8672_1",result
"1260_3",result
"1734_10",result
"2955_9",result
"12033_1",result
"8243_3",result
"8741_2",result
"6481_7",result
"7053_1",result
"1624_8",result
"2900_1",result
"4328_1",result
"11732_7",result
"746_1",result
"6004_3",result
"6162_2",result
"9375_4",result
"10924_4",result
"6304_4",result
"10035_10",result
"8867_2",result
"9781_10",result
"8902_8",result
"1006_8",result
"7230_1",result
"8788_9",result
"2079_10",result
"11987_3",result
"2724_7",result
"8534_2",result
"7052_1",result
"4390_8",result
"520_10",result
"3936_3",result
"5160_3",result
"10519_8",result
"8906_1",result
"8750_4",result
"8606_3",result
"12038_2",result
"2939_8",result
"5721_10",result
"6798_8",result
"11820_10",result
"6435_10",result
"404_8",result
"6066_9",result
"7921_3",result
"5468_3",result
"7034_10",result
"4309_3",result
"8201_7",result
"3656_10",result
"8786_4",result
"10564_3",result
"7401_4",result
"1163_1",result
"9915_10",result
"11080_10",result
"4710_10",result
"131_1",result
"6387_3",result
"3906_1",result
"2075_1",result
"11663_10",result
"6149_3",result
"6703_8",result
"2440_8",result
"10500_7",result
"7349_1",result
"10695_1",result
"6905_1",result
"4902_4",result
"5298_9",result
"6701_4",result
"1344_10",result
"284_10",result
"9114_10",result
"12102_10",result
"11448_2",result
"1053_10",result
"8341_10",result
"433_1",result
"9534_4",result
"6471_2",result
"8971_10",result
"433_8",result
"298_10",result
"5965_1",result
"10408_10",result
"9112_3",result
"6726_9",result
"1048_8",result
"11046_9",result
"4808_7",result
"7027_9",result
"12435_8",result
"5480_1",result
"8823_8",result
"554_9",result
"7167_2",result
"10762_3",result
"9036_8",result
"12185_4",result
"7763_10",result
"10271_8",result
"1159_8",result
"11063_1",result
"12479_4",result
"11179_4",result
"1736_1",result
"4840_7",result
"8233_2",result
"1082_9",result
"8378_7",result
"7777_9",result
"1883_9",result
"7350_10",result
"704_8",result
"6554_8",result
"1750_10",result
"4969_2",result
"10339_8",result
"1902_4",result
"5578_1",result
"5502_1",result
"7250_2",result
"8856_4",result
"10840_9",result
"9730_10",result
"11146_2",result
"5988_3",result
"9734_8",result
"12338_8",result
"9813_1",result
"8928_2",result
"5431_2",result
"9467_9",result
"4933_4",result
"11280_10",result
"10279_9",result
"7024_1",result
"9115_3",result
"5701_10",result
"9539_1",result
"7655_7",result
"4518_10",result
"3039_4",result
"8654_3",result
"8893_4",result
"3598_9",result
"6443_1",result
"3843_1",result
"3848_9",result
"3149_1",result
"2152_1",result
"11564_1",result
"4391_8",result
"950_10",result
"10531_10",result
"904_3",result
"5293_9",result
"2173_1",result
"5992_2",result
"782_3",result
"1295_8",result
"9659_1",result
"2214_3",result
"10772_3",result
"7515_9",result
"7294_2",result
"7761_1",result
"9027_9",result
"6595_1",result
"11003_8",result
"601_10",result
"2991_8",result
"10937_8",result
"7545_1",result
"9747_1",result
"7653_7",result
"6886_1",result
"8054_8",result
"7299_9",result
"2289_3",result
"6569_1",result
"10909_2",result
"4022_7",result
"5407_1",result
"10211_8",result
"9194_1",result
"8113_8",result
"12010_1",result
"7373_7",result
"3535_10",result
"5265_10",result
"7032_1",result
"3391_10",result
"969_9",result
"450_2",result
"12296_3",result
"10855_10",result
"2741_10",result
"12403_1",result
"6118_4",result
"9001_1",result
"172_4",result
"4405_7",result
"8923_8",result
"5396_10",result
"7183_1",result
"3261_7",result
"7445_10",result
"11412_2",result
"4765_3",result
"5248_9",result
"3172_2",result
"10813_4",result
"8054_1",result
"5535_1",result
"1306_8",result
"135_3",result
"10646_10",result
"9906_1",result
"8156_10",result
"2806_1",result
"9501_4",result
"1882_3",result
"11895_4",result
"5420_10",result
"11791_10",result
"3798_2",result
"3282_8",result
"1278_1",result
"1011_4",result
"5263_9",result
"11301_1",result
"1946_7",result
"3246_10",result
"4130_8",result
"4172_10",result
"2619_2",result
"5197_4",result
"6060_9",result
"7430_1",result
"3511_10",result
"6970_1",result
"931_4",result
"12374_10",result
"10217_7",result
"964_7",result
"4859_1",result
"5525_1",result
"11471_1",result
"5030_4",result
"12177_2",result
"8892_2",result
"1073_4",result
"7406_1",result
"6345_9",result
"7395_7",result
"9952_7",result
"5851_4",result
"6880_7",result
"642_9",result
"6271_9",result
"10983_1",result
"5602_1",result
"3834_1",result
"6961_3",result
"10102_8",result
"6988_1",result
"5803_9",result
"6009_1",result
"10294_2",result
"9811_10",result
"11298_8",result
"4625_10",result
"11263_3",result
"11502_3",result
"9690_10",result
"4453_10",result
"9741_10",result
"12191_9",result
"8019_8",result
"2298_4",result
"1489_4",result
"4228_7",result
"10905_1",result
"5103_10",result
"5641_1",result
"11567_1",result
"4040_10",result
"4777_10",result
"9612_10",result
"3830_1",result
"8781_2",result
"9415_3",result
"9171_3",result
"478_3",result
"10979_8",result
"7073_4",result
"5419_10",result
"8505_3",result
"7559_1",result
"3827_9",result
"9242_1",result
"3133_10",result
"9051_4",result
"8604_10",result
"4811_8",result
"10697_10",result
"6142_10",result
"6740_1",result
"7806_8",result
"8326_4",result
"12425_3",result
"11113_1",result
"8096_1",result
"512_8",result
"11144_7",result
"2073_4",result
"6966_4",result
"12122_3",result
"429_10",result
"10294_9",result
"9955_3",result
"10878_10",result
"9365_1",result
"7317_8",result
"2863_8",result
"11935_3",result
"2180_2",result
"267_10",result
"72_8",result
"936_9",result
"2363_4",result
"11722_9",result
"1353_7",result
"3883_7",result
"9475_8",result
"2328_2",result
"11982_9",result
"10413_8",result
"1277_2",result
"6299_4",result
"7536_9",result
"8368_2",result
"634_1",result
"10095_3",result
"8821_4",result
"5669_10",result
"4600_8",result
"10859_1",result
"140_9",result
"153_8",result
"8013_9",result
"12389_1",result
"8443_7",result
"12290_10",result
"12152_10",result
"6442_3",result
"7557_4",result
"3699_4",result
"6461_2",result
"8641_10",result
"10771_1",result
"10539_2",result
"10406_1",result
"9617_4",result
"9403_10",result
"3015_1",result
"181_10",result
"2879_4",result
"1758_8",result
"9992_10",result
"10769_7",result
"5616_3",result
"721_4",result
"3035_1",result
"7877_4",result
"5554_4",result
"1475_7",result
"1538_7",result
"3499_10",result
"8815_4",result
"5817_8",result
"4179_1",result
"3719_10",result
"2538_2",result
"4873_3",result
"7283_9",result
"1997_4",result
"11036_4",result
"4123_4",result
"3520_3",result
"10320_1",result
"10185_10",result
"10193_1",result
"2506_7",result
"9868_10",result
"5603_2",result
"8392_3",result
"5322_4",result
"12117_10",result
"2411_8",result
"9393_4",result
"5968_8",result
"6860_1",result
"12144_4",result
"2706_10",result
"5655_1",result
"2555_8",result
"6091_9",result
"712_9",result
"9445_10",result
"1777_10",result
"490_8",result
"318_10",result
"10143_9",result
"3608_8",result
"686_4",result
"12147_1",result
"6782_10",result
"5560_10",result
"11621_8",result
"11909_10",result
"11938_9",result
"1877_1",result
"1298_1",result
"11154_3",result
"10898_7",result
"9980_8",result
"9719_10",result
"516_1",result
"2541_1",result
"23_10",result
"3517_1",result
"10839_9",result
"11461_9",result
"10150_2",result
"10664_9",result
"6750_10",result
"11165_4",result
"3463_4",result
"287_1",result
"5582_1",result
"1136_1",result
"10316_1",result
"1684_8",result
"3556_9",result
"11680_9",result
"10775_10",result
"5558_2",result
"6203_10",result
"4057_4",result
"9010_8",result
"1033_9",result
"12116_9",result
"8401_10",result
"9863_4",result
"2777_1",result
"5797_3",result
"9929_3",result
"4177_1",result
"2205_8",result
"2839_8",result
"7161_10",result
"11724_4",result
"10369_9",result
"8702_2",result
"1028_10",result
"7226_4",result
"8799_3",result
"1573_8",result
"12041_7",result
"6207_7",result
"399_8",result
"1034_2",result
"1610_4",result
"596_10",result
"6474_7",result
"4464_3",result
"10637_2",result
"3272_10",result
"10194_7",result
"11906_3",result
"3666_3",result
"6148_4",result
"4595_8",result
"6146_1",result
"7512_10",result
"12333_1",result
"3490_4",result
"8495_1",result
"955_4",result
"10582_10",result
"9477_8",result
"7132_3",result
"5214_1",result
"8258_10",result
"10387_1",result
"268_10",result
"8153_2",result
"7353_3",result
"7847_10",result
"12028_10",result
"2998_8",result
"2641_8",result
"11923_8",result
"12322_1",result
"11816_3",result
"7111_3",result
"8107_10",result
"8835_8",result
"10142_10",result
"4445_3",result
"976_8",result
"1996_4",result
"11496_3",result
"1644_4",result
"8573_3",result
"10835_9",result
"11531_8",result
"5802_8",result
"2501_3",result
"530_2",result
"1051_10",result
"6629_1",result
"10350_1",result
"2943_10",result
"7661_1",result
"8359_3",result
"10218_7",result
"10548_1",result
"906_7",result
"2708_9",result
"12478_4",result
"10222_1",result
"3560_2",result
"3371_9",result
"10009_3",result
"3142_3",result
"3876_9",result
"6662_2",result
"4691_1",result
"2491_4",result
"12485_4",result
"1716_3",result
"10767_10",result
"4083_2",result
"7656_3",result
"2532_8",result
"11243_8",result
"11878_9",result
"3627_8",result
"9049_10",result
"2950_4",result
"4553_8",result
"10414_1",result
"4281_7",result
"7905_4",result
"10800_8",result
"1562_4",result
"7604_4",result
"5752_2",result
"9465_1",result
"2701_4",result
"12432_7",result
"7583_9",result
"4003_10",result
"11082_2",result
"7650_3",result
"2215_7",result
"6597_9",result
"12268_1",result
"8650_7",result
"8311_2",result
"10764_10",result
"5462_2",result
"10303_9",result
"12132_4",result
"11786_2",result
"6248_2",result
"5570_2",result
"8367_4",result
"2416_7",result
"4073_1",result
"4642_2",result
"580_10",result
"3328_4",result
"9524_9",result
"11980_2",result
"7812_9",result
"3567_7",result
"9592_2",result
"8421_1",result
"2618_1",result
"2367_3",result
"10613_1",result
"7657_2",result
"10992_4",result
"10663_4",result
"9589_4",result
"5184_8",result
"7352_7",result
"6483_4",result
"914_10",result
"1239_4",result
"4465_4",result
"82_10",result
"3696_4",result
"1507_8",result
"12211_3",result
"4003_3",result
"3738_3",result
"12089_10",result
"593_1",result
"7555_3",result
"9897_9",result
"299_1",result
"2774_3",result
"4723_8",result
"1636_2",result
"3383_8",result
"5360_10",result
"11542_10",result
"1964_1",result
"10323_10",result
"5166_1",result
"12371_1",result
"7426_1",result
"11832_4",result
"684_9",result
"519_7",result
"1712_8",result
"5973_9",result
"2820_3",result
"5023_7",result
"2625_1",result
"2699_9",result
"7123_1",result
"7327_10",result
"944_8",result
"9757_10",result
"12491_9",result
"12301_10",result
"421_9",result
"6655_2",result
"610_9",result
"3020_1",result
"1797_10",result
"1248_3",result
"2524_10",result
"10596_3",result
"9326_3",result
"9346_2",result
"3890_8",result
"7836_9",result
"12388_7",result
"3205_2",result
"1547_9",result
"2706_1",result
"391_10",result
"1544_10",result
"7861_8",result
"1448_2",result
"6451_3",result
"12187_3",result
"11702_4",result
"5947_1",result
"1282_3",result
"7492_2",result
"7724_7",result
"1564_1",result
"4425_9",result
"9416_9",result
"10826_10",result
"4402_10",result
"9332_3",result
"5856_1",result
"2784_2",result
"3216_1",result
"8057_9",result
"526_10",result
"4376_1",result
"9513_9",result
"9972_9",result
"339_1",result
"11898_1",result
"9282_4",result
"2303_4",result
"10199_1",result
"11660_10",result
"714_4",result
"9283_9",result
"2972_2",result
"9060_7",result
"3562_8",result
"11064_8",result
"4190_10",result
"12472_10",result
"2942_1",result
"9560_9",result
"2692_4",result
"12057_1",result
"11197_2",result
"5827_4",result
"4752_1",result
"8114_3",result
"5643_7",result
"9127_2",result
"10540_10",result
"7342_2",result
"4651_4",result
"8798_1",result
"5973_3",result
"8314_2",result
"7856_1",result
"1255_4",result
"9615_8",result
"7261_4",result
"9700_9",result
"5938_10",result
"970_7",result
"7715_8",result
"4643_2",result
"7069_1",result
"8600_10",result
"10275_3",result
"9519_1",result
"8861_10",result
"8558_4",result
"7495_4",result
"4727_10",result
"9647_8",result
"7192_3",result
"8772_8",result
"1198_4",result
"4249_7",result
"6816_2",result
"10243_9",result
"8365_1",result
"2529_10",result
"2538_10",result
"5946_1",result
"6716_8",result
"2633_7",result
"10513_1",result
"4847_1",result
"2552_10",result
"7166_9",result
"398_8",result
"6925_4",result
"9873_9",result
"3598_4",result
"5996_3",result
"4024_10",result
"3184_10",result
"3801_2",result
"1722_10",result
"9344_1",result
"2874_2",result
"2914_4",result
"9643_3",result
"1756_10",result
"2781_1",result
"3559_1",result
"6250_1",result
"10960_9",result
"565_8",result
"8749_9",result
"11273_4",result
"6933_4",result
"7295_1",result
"12267_1",result
"9844_4",result
"1949_3",result
"10048_1",result
"7242_2",result
"1722_2",result
"9869_1",result
"609_1",result
"9383_7",result
"6593_4",result
"3284_10",result
"6190_1",result
"8305_10",result
"20_1",result
"10037_1",result
"1751_10",result
"6821_7",result
"4780_10",result
"1290_10",result
"10777_2",result
"3450_1",result
"747_3",result
"9262_10",result
"7206_10",result
"3700_4",result
"2953_4",result
"6828_8",result
"10831_7",result
"5014_1",result
"11679_10",result
"3476_9",result
"12052_8",result
"8635_3",result
"6475_10",result
"8531_2",result
"9018_7",result
"1492_9",result
"10993_10",result
"1896_2",result
"8241_1",result
"3568_8",result
"9424_9",result
"3791_1",result
"2117_10",result
"4679_8",result
"1217_7",result
"7969_3",result
"2271_10",result
"5772_9",result
"1347_8",result
"11800_1",result
"8820_10",result
"10014_7",result
"9864_8",result
"6926_4",result
"1842_10",result
"756_7",result
"7657_10",result
"12416_7",result
"833_7",result
"8746_10",result
"6374_10",result
"24_10",result
"5133_10",result
"2937_1",result
"9845_8",result
"6236_7",result
"8525_7",result
"10398_10",result
"6555_7",result
"5873_3",result
"12235_8",result
"8972_2",result
"6313_1",result
"3277_1",result
"9661_10",result
"11759_4",result
"7960_2",result
"2710_7",result
"3152_1",result
"3186_8",result
"6180_2",result
"3303_1",result
"250_1",result
"8902_1",result
"7964_9",result
"78_1",result
"9162_9",result
"11868_8",result
"8522_8",result
"8517_8",result
"12341_4",result
"3300_1",result
"2961_10",result
"11309_10",result
"381_10",result
"6537_10",result
"4623_10",result
"12425_10",result
"817_7",result
"1853_3",result
"3586_10",result
"6148_9",result
"5020_10",result
"6486_10",result
"560_8",result
"11210_3",result
"4714_1",result
"7175_7",result
"10289_9",result
"2497_2",result
"6359_3",result
"4905_3",result
"4701_10",result
"292_10",result
"4010_9",result
"1591_2",result
"619_10",result
"8563_1",result
"488_4",result
"3148_10",result
"2046_4",result
"11560_8",result
"8694_7",result
"11041_10",result
"6159_8",result
"10205_1",result
"7840_9",result
"3298_10",result
"2854_7",result
"3521_8",result
"8317_2",result
"10564_7",result
"7951_3",result
"9834_8",result
"4809_9",result
"4675_1",result
"9493_10",result
"7841_4",result
"8076_10",result
"3242_8",result
"11666_3",result
"9341_2",result
"10384_1",result
"1558_9",result
"9790_10",result
"12149_2",result
"11533_4",result
"4438_3",result
"11177_4",result
"8657_7",result
"4485_4",result
"1313_3",result
"7383_10",result
"11875_8",result
"9838_7",result
"33_3",result
"5747_1",result
"1420_8",result
"7292_9",result
"5218_7",result
"3359_9",result
"10947_8",result
"219_1",result
"6374_3",result
"9686_10",result
"6757_10",result
"1003_8",result
"9313_9",result
"6175_10",result
"5391_7",result
"1085_1",result
"9054_1",result
"8543_10",result
"686_8",result
"6959_3",result
"11014_4",result
"9204_8",result
"9029_7",result
"10441_9",result
"5245_10",result
"1480_7",result
"6426_3",result
"1700_1",result
"2783_10",result
"6152_8",result
"12282_10",result
"2948_4",result
"11974_2",result
"5944_7",result
"9370_8",result
"711_10",result
"6169_8",result
"12329_1",result
"4904_1",result
"2070_3",result
"25_3",result
"1819_4",result
"8642_10",result
"11504_10",result
"10193_7",result
"8917_4",result
"9380_2",result
"10048_8",result
"7288_9",result
"8128_4",result
"7800_3",result
"5852_1",result
"8027_1",result
"10317_1",result
"10280_8",result
"3959_10",result
"6115_10",result
"6078_8",result
"12273_9",result
"1497_10",result
"2969_9",result
"2577_1",result
"4519_1",result
"8596_4",result
"254_3",result
"7005_8",result
"5426_10",result
"965_9",result
"2044_4",result
"9006_3",result
"11462_10",result
"4990_7",result
"163_7",result
"3134_3",result
"2922_4",result
"5777_1",result
"6340_7",result
"7896_1",result
"2321_8",result
"2187_1",result
"1831_9",result
"9321_10",result
"9970_10",result
"2978_4",result
"7491_3",result
"2491_10",result
"749_1",result
"4751_2",result
"3276_1",result
"10889_9",result
"5887_1",result
"8806_9",result
"8569_2",result
"3209_10",result
"7139_10",result
"5052_3",result
"5773_3",result
"1663_9",result
"3575_7",result
"12017_1",result
"12460_8",result
"7925_2",result
"1643_10",result
"4537_1",result
"10651_3",result
"12075_10",result
"4823_1",result
"5392_7",result
"5436_9",result
"3088_8",result
"6607_9",result
"7648_1",result
"1073_8",result
"4587_8",result
"9463_10",result
"11962_1",result
"8718_4",result
"7781_10",result
"11495_2",result
"2772_4",result
"4029_1",result
"2080_10",result
"6250_9",result
"2985_9",result
"2935_7",result
"7900_1",result
"2433_8",result
"12366_1",result
"10910_2",result
"5265_3",result
"9603_10",result
"11989_3",result
"2929_4",result
"1796_1",result
"10659_2",result
"4978_9",result
"11823_8",result
"1732_8",result
"1103_4",result
"8958_1",result
"8607_4",result
"5820_9",result
"8885_3",result
"3718_10",result
"3822_1",result
"9886_10",result
"9806_10",result
"10009_10",result
"5979_2",result
"11937_3",result
"4776_8",result
"9009_7",result
"8094_7",result
"828_3",result
"3318_1",result
"3558_4",result
"7967_8",result
"5275_7",result
"5130_1",result
"1327_9",result
"11526_8",result
"32_10",result
"10697_1",result
"9966_1",result
"3132_1",result
"967_2",result
"6483_10",result
"698_10",result
"7848_2",result
"9349_1",result
"10532_9",result
"11819_2",result
"6812_1",result
"5401_1",result
"3528_1",result
"12239_1",result
"1479_4",result
"2732_4",result
"6806_10",result
"2119_9",result
"8565_9",result
"1914_8",result
"4835_1",result
"1029_2",result
"9228_4",result
"2391_2",result
"9674_9",result
"9404_9",result
"5987_1",result
"9237_8",result
"9879_2",result
"1370_10",result
"10662_1",result
"6937_7",result
"6355_9",result
"3784_4",result
"9136_10",result
"9557_4",result
"12013_7",result
"1114_4",result
"6890_10",result
"3238_8",result
"1790_10",result
"4277_8",result
"2257_4",result
"7677_10",result
"1618_4",result
"7314_1",result
"10332_1",result
"7746_2",result
"9303_3",result
"12321_9",result
"10341_2",result
"7745_9",result
"11104_7",result
"10855_1",result
"10300_1",result
"2037_2",result
"7754_9",result
"9503_10",result
"396_7",result
"583_2",result
"4469_3",result
"11038_1",result
"2285_4",result
"5069_8",result
"8736_8",result
"9486_3",result
"11669_10",result
"8598_1",result
"1344_3",result
"11789_3",result
"9605_2",result
"10122_2",result
"3752_10",result
"3864_4",result
"10505_7",result
"3822_8",result
"8146_4",result
"11114_8",result
"7847_2",result
"10300_10",result
"7021_10",result
"8_9",result
"7199_2",result
"9392_9",result
"8234_7",result
"12328_7",result
"9918_9",result
"10066_7",result
"5482_2",result
"6914_4",result
"4665_7",result
"613_4",result
"577_8",result
"12490_4",result
"8637_3",result
"11815_4",result
"9490_10",result
"4388_3",result
"11778_10",result
"4988_10",result
"6590_3",result
"4761_7",result
"8828_4",result
"10382_3",result
"3321_1",result
"2550_10",result
"12104_1",result
"6431_1",result
"8829_8",result
"858_7",result
"197_1",result
"3599_7",result
"10808_2",result
"12050_4",result
"6348_1",result
"11051_8",result
"11216_4",result
"8360_3",result
"9570_2",result
"8040_4",result
"3664_8",result
"10003_8",result
"3763_7",result
"9692_9",result
"4503_1",result
"10985_2",result
"121_4",result
"5651_10",result
"9416_3",result
"9128_8",result
"8955_8",result
"8787_4",result
"1622_9",result
"762_3",result
"6915_2",result
"8998_4",result
"8200_10",result
"1878_8",result
"5969_10",result
"8000_3",result
"8161_10",result
"9805_4",result
"3815_10",result
"3783_3",result
"4924_10",result
"7952_1",result
"4060_8",result
"775_1",result
"696_10",result
"8751_10",result
"6073_10",result
"9982_1",result
"3706_10",result
"5996_8",result
"3107_10",result
"8913_8",result
"8982_9",result
"8938_3",result
"3008_3",result
"3787_2",result
"6146_9",result
"5664_1",result
"2408_3",result
"6153_2",result
"7023_7",result
"2571_3",result
"6808_4",result
"6425_9",result
"11139_4",result
"320_7",result
"3098_1",result
"5369_10",result
"480_3",result
"7884_9",result
"5247_1",result
"3192_2",result
"12127_1",result
"1237_7",result
"612_3",result
"6016_7",result
"10490_1",result
"5180_8",result
"3122_4",result
"2845_8",result
"9000_8",result
"448_2",result
"1207_10",result
"11989_8",result
"11102_9",result
"1761_1",result
"9815_3",result
"12023_1",result
"9901_10",result
"11740_2",result
"4702_10",result
"4885_3",result
"0_2",result
"2273_2",result
"11340_8",result
"12012_4",result
"10534_10",result
"8424_2",result
"8716_3",result
"7154_10",result
"5001_1",result
"6511_3",result
"3308_7",result
"2720_2",result
"1183_10",result
"12387_2",result
"6580_2",result
"4431_9",result
"11828_7",result
"6737_10",result
"7505_4",result
"4798_2",result
"4773_1",result
"6719_3",result
"6475_3",result
"11733_3",result
"9360_7",result
"5571_1",result
"10316_10",result
"5068_3",result
"11188_8",result
"7291_3",result
"6233_3",result
"11710_1",result
"3780_7",result
"3210_10",result
"2885_3",result
"2912_4",result
"3320_4",result
"11275_4",result
"8406_1",result
"8275_10",result
"4862_9",result
"11817_2",result
"302_10",result
"11341_1",result
"4626_1",result
"1030_2",result
"4799_8",result
"4845_1",result
"3458_1",result
"9535_9",result
"6553_10",result
"486_4",result
"11162_7",result
"7689_7",result
"12058_1",result
"3740_1",result
"11656_8",result
"9795_1",result
"1947_1",result
"1468_1",result
"4158_10",result
"5876_1",result
"12084_4",result
"5434_7",result
"7984_9",result
"2217_8",result
"2300_4",result
"8707_7",result
"3345_10",result
"7375_8",result
"1150_2",result
"8557_10",result
"5590_8",result
"5270_1",result
"10339_4",result
"6789_3",result
"4289_1",result
"693_4",result
"326_1",result
"9786_8",result
"6610_10",result
"11350_9",result
"10907_1",result
"3285_8",result
"10964_4",result
"5411_1",result
"6188_10",result
"7110_3",result
"7355_8",result
"12116_1",result
"1187_1",result
"12167_7",result
"5530_9",result
"2829_10",result
"9549_4",result
"8805_10",result
"10265_3",result
"5227_3",result
"8693_10",result
"6331_10",result
"9079_4",result
"7200_1",result
"9322_10",result
"2899_4",result
"6478_10",result
"4659_1",result
"6755_1",result
"10385_10",result
"11861_1",result
"5483_10",result
"4012_10",result
"7146_9",result
"3782_9",result
"12181_4",result
"10663_10",result
"4712_1",result
"11071_10",result
"11171_3",result
"9043_10",result
"9912_10",result
"7306_9",result
"12382_9",result
"11654_9",result
"8848_1",result
"4076_3",result
"8248_3",result
"10011_1",result
"11769_1",result
"4164_9",result
"1831_1",result
"4164_1",result
"318_3",result
"7221_10",result
"10912_8",result
"1321_4",result
"7712_7",result
"2680_4",result
"8374_1",result
"995_7",result
"2009_1",result
"3905_9",result
"3348_3",result
"6466_1",result
"11900_10",result
"1634_7",result
"8245_4",result
"8561_1",result
"2072_2",result
"12060_10",result
"8178_3",result
"8778_1",result
"10489_8",result
"10118_8",result
"3470_8",result
"8014_4",result
"582_10",result
"8984_8",result
"9085_8",result
"8894_2",result
"3762_2",result
"3815_2",result
"5903_9",result
"8907_10",result
"6140_7",result
"9279_4",result
"2948_9",result
"10588_10",result
"8239_1",result
"6986_2",result
"5308_3",result
"11984_8",result
"9984_4",result
"11803_8",result
"2925_10",result
"11396_10",result
"8998_7",result
"4511_7",result
"5780_2",result
"9838_4",result
"422_10",result
"11389_10",result
"8511_3",result
"2089_10",result
"5818_3",result
"566_9",result
"452_10",result
"4451_9",result
"6105_1",result
"2158_10",result
"10395_2",result
"11291_3",result
"2408_8",result
"3698_9",result
"6060_2",result
"9509_10",result
"7136_10",result
"5557_10",result
"7155_2",result
"11421_10",result
"3620_4",result
"2176_4",result
"8970_1",result
"11186_10",result
"9604_3",result
"6047_10",result
"4487_9",result
"11880_3",result
"2650_2",result
"5279_1",result
"9289_1",result
"11673_10",result
"6890_2",result
"2668_10",result
"942_1",result
"264_1",result
"10157_1",result
"791_10",result
"11434_9",result
"5630_2",result
"9392_1",result
"12471_3",result
"8593_9",result
"10333_10",result
"9146_8",result
"5404_7",result
"7662_9",result
"11068_1",result
"4460_2",result
"5002_10",result
"9269_9",result
"1639_10",result
"9045_1",result
"9944_8",result
"4091_4",result
"6889_4",result
"71_9",result
"10173_8",result
"2513_8",result
"7507_1",result
"1235_2",result
"3325_1",result
"4146_7",result
"7286_8",result
"4096_1",result
"3897_7",result
"11240_10",result
"4109_1",result
"9566_4",result
"2038_8",result
"6985_7",result
"6967_9",result
"11020_10",result
"3291_1",result
"9763_3",result
"1943_7",result
"7599_7",result
"8158_8",result
"4140_3",result
"11840_2",result
"9675_1",result
"10878_1",result
"10760_1",result
"260_1",result
"8188_10",result
"3260_1",result
"6172_9",result
"10021_3",result
"7784_10",result
"4066_1",result
"12325_10",result
"9894_8",result
"1242_1",result
"2059_1",result
"10686_7",result
"8110_2",result
"8398_7",result
"6096_9",result
"9422_3",result
"2919_4",result
"10248_1",result
"7480_1",result
"3248_8",result
"10264_2",result
"7401_10",result
"10528_1",result
"7623_8",result
"3968_2",result
"10918_4",result
"5146_7",result
"12466_4",result
"10395_10",result
"3862_8",result
"2247_1",result
"2979_9",result
"3271_9",result
"5225_1",result
"5662_1",result
"12087_3",result
"10765_10",result
"1256_4",result
"2057_1",result
"2610_7",result
"2065_2",result
"4410_3",result
"6847_10",result
"1927_1",result
"4201_9",result
"2578_8",result
"74_10",result
"8324_10",result
"4762_8",result
"10612_3",result
"11353_10",result
"10709_8",result
"3978_7",result
"954_4",result
"2493_10",result
"8293_7",result
"9454_1",result
"8982_1",result
"5201_3",result
"9758_1",result
"5999_8",result
"11000_1",result
"647_1",result
"7345_9",result
"5105_3",result
"9488_4",result
"11810_10",result
"5343_8",result
"1671_7",result
"6414_2",result
"3749_8",result
"2310_2",result
"8460_2",result
"12305_1",result
"11672_1",result
"11726_10",result
"11659_2",result
"8684_2",result
"6546_10",result
"1980_8",result
"3113_10",result
